,wave,INCOME_1,INCOME_2,INCOME_3,INCOME_4,INCOME_5,INCOME_6,INCOME_7,WP16,WP18,WP23,WP27,WP30,WP31,WP40,WP43,WP60,WP61,WP63,WP65,WP67,WP68,WP69,WP70,WP71,WP74,WP83,WP85,WP86,WP19472,WP88,WP89,WP91,WP92,WP93,WP94,WP95,WP96,WP97,WP98,WP10248,WP103,WP105,WP106,WP108,WP109,WP110,WP111,WP112,WP113,WP117,WP118,WP119,WP129,WP130,WP9050,WP131,WP132,WP134,WP137,WP138,WP139,WP141,WP144,WP10251,WP145,WP146,WP150,WP151,WP153,WP155,WP156,WP13125,WP1219,WP1220,WP1223,EMP_2010,WP1230,WP1233,WP2319,WP4657,WP9042,WP9048,WP17625,WP17626,WP16056,WP15862,WP19544,WP3117
2353461,16.1,120000.0,26299.831611483074,40000.0,8766.610537161025,4.0,,3.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,3.0,3.0,1.0,2.0,1.0,3.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,20.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353462,16.1,300000.0,65749.57902870768,50000.0,10958.26317145128,4.0,,1.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,27.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353463,16.1,96000.0,21039.86528918646,13714.285714285714,3005.6950413123513,2.0,,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,38.0,,,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353464,16.1,180000.0,39449.747417224615,30000.0,6574.957902870769,3.0,,2.0,9.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,35.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353465,16.1,72000.0,15779.898966889845,10285.714285714286,2254.2712809842637,1.0,,1.0,9.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,40.0,,,5.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353466,16.1,240000.0,52599.66322296615,80000.0,17533.22107432205,5.0,,1.0,10.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,29.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353467,16.1,36000.0,7889.949483444922,7200.0,1577.9898966889846,1.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,36.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353468,16.1,36000.0,7889.949483444922,9000.0,1972.4873708612306,1.0,,2.0,5.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,28.0,,,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2353469,16.1,48000.0,10519.93264459323,6857.142857142857,1502.8475206561757,1.0,,1.0,5.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,19.0,,,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2353470,16.1,180000.0,39449.747417224615,60000.0,13149.915805741539,4.0,,1.0,4.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,31.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353471,16.1,120000.0,26299.831611483074,40000.0,8766.610537161025,4.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,45.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353472,16.1,36000.0,7889.949483444922,9000.0,1972.4873708612306,1.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,22.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353473,16.1,84000.0,18409.882128038153,28000.0,6136.627376012718,3.0,,1.0,10.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,35.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353474,16.1,240000.0,52599.66322296615,40000.0,8766.610537161025,4.0,,1.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,34.0,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353475,16.1,42000.0,9204.941064019076,21000.0,4602.470532009538,3.0,,1.0,6.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,71.0,,,0.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2353476,16.1,216000.0,47339.696900669536,54000.0,11834.924225167384,4.0,,1.0,6.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,36.0,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353477,16.1,120000.0,26299.831611483074,40000.0,8766.610537161025,4.0,,3.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,25.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353478,16.1,1200000.0,262998.3161148307,171428.57142857142,37571.18801640439,5.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,55.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353479,16.1,84000.0,18409.882128038153,28000.0,6136.627376012718,3.0,,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,48.0,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2353480,16.1,120000.0,26299.831611483074,24000.0,5259.966322296615,3.0,,1.0,5.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,3.0,,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,18.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2353481,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,3.0,7.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,22.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353482,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,45.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353483,16.1,180000.0,39449.747417224615,45000.0,9862.436854306154,4.0,,1.0,7.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,36.0,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353484,16.1,36000.0,7889.949483444922,18000.0,3944.974741722461,2.0,,2.0,3.0,98.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,28.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353485,16.1,120000.0,26299.831611483074,40000.0,8766.610537161025,4.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,42.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353486,16.1,96000.0,21039.86528918646,24000.0,5259.966322296615,3.0,,3.0,10.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,31.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,5.0
2353487,16.1,144000.0,31559.79793377969,24000.0,5259.966322296615,3.0,,1.0,6.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,27.0,,,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353488,16.1,204000.0,44709.71373952123,68000.0,14903.237913173742,5.0,,2.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,48.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353489,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,33.0,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353490,16.1,36000.0,7889.949483444922,9000.0,1972.4873708612306,1.0,,2.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,26.0,,,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2353491,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,2.0,7.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,31.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353492,16.1,120000.0,26299.831611483074,24000.0,5259.966322296615,3.0,,1.0,8.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,28.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353493,16.1,120000.0,26299.831611483074,24000.0,5259.966322296615,3.0,,1.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,23.0,,,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2353494,16.1,120000.0,26299.831611483074,20000.0,4383.305268580512,2.0,,1.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,32.0,,,2.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353495,16.1,72000.0,15779.898966889845,18000.0,3944.974741722461,2.0,,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,,2.0,1.0,3.0,4.0,1.0,,3.0,2.0,1.0,,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,30.0,,,3.0,,4.0,1.0,,,2.0,1.0,2.0,,1.0,2.0
2353496,16.1,0.0,0.0,0.0,0.0,1.0,,2.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,2.0,3.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,21.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353497,16.1,120000.0,26299.831611483074,40000.0,8766.610537161025,4.0,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,50.0,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2353498,16.1,120000.0,26299.831611483074,60000.0,13149.915805741537,4.0,,3.0,6.0,98.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,55.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353499,16.1,120000.0,26299.831611483074,30000.0,6574.9579028707685,3.0,,1.0,98.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,55.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353500,16.1,120000.0,26299.831611483074,60000.0,13149.915805741537,4.0,,3.0,5.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,50.0,,,0.0,,3.0,1.0,,,2.0,1.0,2.0,,1.0,1.0
2353501,16.1,132000.0,28929.814772631384,44000.0,9643.271590877128,4.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,19.0,,,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2353502,16.1,180000.0,39449.747417224615,30000.0,6574.957902870769,3.0,,1.0,7.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,45.0,,,2.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2353503,16.1,240000.0,52599.66322296615,80000.0,17533.22107432205,5.0,,3.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,21.0,,,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2353504,16.1,240000.0,52599.66322296615,60000.0,13149.915805741537,4.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,42.0,,,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2353505,16.1,72000.0,15779.898966889845,18000.0,3944.974741722461,2.0,,3.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,18.0,,,2.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
